chapter,shlok,text,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
6,22,"  Where he holds no other gain greater than that which he has gained; and  where, securely seated, he is not shaken by any calamity however great;   ","['hold', 'that', 'shake', 'great']",4,"['hold', 'shake', 'great']",[],3,0
6,23,"  That state should be known as yoga (union with the Supreme), the disunion  from all union with pain. This yoga must one practice with firm resolve and  unwearying zeal.    ","['That', 'union with', 'disunion from', 'union with pain', 'This', 'with firm', 'unwear']",7,"['union with', 'disunion from', 'union with pain', 'with firm', 'unwear']",[],5,0
6,24,"  Shaking oneself completely free from longings born of selfish purpose;  reining in the whole host of senses, from all sides, with the mind itself;   ","['Shak', 'free from', 'born', 'rein', 'in', 'whole host', 'from', 'sides', 'with']",9,"['Shak', 'free from', 'born', 'rein', 'whole host', 'sides']",[],6,0
6,25,"  With reason held securely by the will, he should gradually attain calm and  with the mind established in soul think of nothing.   ","['With', 'held secure', 'attain', 'with', 'in']",5,"['held secure', 'attain']",['held secure'],2,1
6,26,"  Wherever the fickle and unsteady mind wanders, from there should it be reined  and brought under the sole sway of soul.   ","['fickle', 'unsteady', 'wanders', 'under', 'sole sway']",5,"['fickle', 'unsteady', 'wanders', 'sole sway']",[],4,0
6,27,"  The yogin, cleansed of all stain, unites himself ever thus to soul, easily  enjoys the endless bliss of contact with Brahman.   ","['to', 'bliss', 'contact with']",3,"['bliss', 'contact with']",[],2,0
6,28,"  The man equipped with yoga looks on all with an impartial eye, seeing  soul in all beings and all beings in soul.   ","['with', 'on', 'in', 'in']",4,[],[],0,0
6,29,"  He who sees Me everywhere and everything in Me, never vanishes from Me  nor I from him.   ","['in', 'from', 'from']",3,[],[],0,0
6,30,"  The yogin who, anchored in unity, worships Me abiding in all beings, lives  and moves in me, no matter how he live and move.   ","['anchored in', 'in']",2,['anchored in'],['anchored in'],1,1
6,31,"  He who, by likening himself with others, senses pleasure and pain equally  for all as for himself, is deemed to be the highest yogi, O Arjuna.  Arjuna Said:   ","['with', 'sense', 'highest']",3,"['sense', 'highest']",[],2,0
6,32,"  I do not see, O Krishna, how this yoga, based on the  equal-mindedness that You have expounded to me, can steadily endure,  because of fickleness (of the mind).   ","['see', 'this', 'on', 'expounded to', 'e']",5,"['see', 'expounded to', 'e']","['see', 'expounded to']",3,2
6,33,"  For fickle is the mind, O Krishna, unruly, overpowering and stubborn; to  curb it is, I think, as hard as to curb the wind.  The Lord Said:   ","['fickle', 'ru', 'overpowering', '', 'born', 'b', 'hard', 'b']",8,"['fickle', 'ru', 'overpowering', 'born', 'b', 'hard', 'b']",['overpowering'],7,1
6,34,"  Undoubtedly, O Arjuna, the mind is fickle and hard to curb; yet, O  Arjuna, it can be held in check by constant practice and dispassion.   ","['fickle', 'hard', 'curb', 'held in']",4,"['fickle', 'hard', 'curb', 'held in']",['held in'],4,1
6,35,"  Without self-restraint, yoga, I hold, is difficult to attain; but the  self-governed soul can attain it by proper means, if he strives for it.  Arjuna Said:   ","['Without', 'restra', 'hold', 'attain', 'self', 'govern', 'attain', 'stri']",8,"['restra', 'hold', 'attain', 'self', 'govern', 'attain', 'stri']",[],7,0
6,36,"  If one, possessed of faith, but slack of effort, because of his mind straying  from yoga, reach not perfection in yoga, what end does he come to, O Krishna?   ","['possess', 'slack', 'straying from', 'reach', 'in', 'end', 'come to']",7,"['possess', 'slack', 'straying from', 'reach', 'end', 'come to']",['straying from'],6,1
6,37,"  Without a foothold, and floundering in the path to Brahman fallen from  both, is he indeed not lost, O Krishna, like a dissipated cloud?   ","['Without', 'lost', 'dissipated cloud']",3,"['lost', 'dissipated cloud']","['lost', 'dissipated cloud']",2,2
6,38,"  This my doubt, O Krishna, do you dispel utterly; for there is to be found  none other than you to banish this doubt.  The Lord Said:   ","['This', 'banish this']",2,['banish this'],[],1,0
6,39,"  Neither in this world, nor in the next, can there be ruin for him, O Arjuna; no  well-doer, oh loved one, meets with a sad end.   ","['in this', 'in', 'next', 'ruin', 'meet', 'with', 'sad end']",7,"['in this', 'next', 'ruin', 'meet', 'sad end']",[],5,0
6,40,"  Fallen from yoga, a man attains the worlds of righteous souls, and having  dwelt there for numberless years is then born in a house of pure and gentle  blood.   ","['Fallen from', 'ins', 'worlds', 'in', 'pure', 'gentle']",6,"['Fallen from', 'ins', 'worlds', 'pure', 'gentle']",['Fallen from'],5,1
6,41,"  Or he may even be born into a family of yogins, though such birth as this is  all too rare in this world.   ","['into', 'this', 'in this']",3,['in this'],[],1,0
6,42,"  There, O Arjuna, he discovers the intellectual stage he had reached in  previous birth, and from there he stretches forward again towards perfection.   ","['There', 'stage', 'reached in', 'from there', 'stretch', 'forward', 'towards']",7,"['stage', 'reached in', 'from there', 'stretch', 'forward', 'towards']",['reached in'],6,1
6,43,"  By virtue of that previous practice he is borne on, whether he will it or not,  even he with a desire to know yoga passes beyond the Vedic ritual.   ","['virtu', 'that', 'on', 'with', 'passe', 'beyond']",6,"['virtu', 'passe']",[],2,0
6,44,"  But the yogi who perseveres in his striving, cleansed of sin, perfected  through many births, reaches the highest state.   ","['in', 'stri', 'cleansed', 'through', 'reach', 'highest']",6,"['stri', 'cleansed', 'reach', 'highest']",['cleansed'],4,1
6,45,"  The yogin is deemed higher than the man of austerities; he is deemed also  higher than the man of knowledge; higher is he than the man engrossed in  ritual; therefore be you a yogin, O Arjuna!   ","['higher', 'higher', 'higher', 'in']",4,"['higher', 'higher', 'higher']",[],3,0
6,46,"  And among all yogins, he who worships Me with faith, his inmost self all  carried in Me, is deemed by me to be the best yogin.","['with', 'carried in', 'em']",3,"['carried in', 'em']",['carried in'],2,1
18,1,"  Arjuna! I would fain learn severally the secret of sannyasa and of tyaga, O  Krishna, O Krishna.   The Lord Said:   ",['Lord'],1,['Lord'],[],1,0
18,2,  Renunciation of actions springing from selfish desire is known as sannyasa  by the seers; abandonment of the fruit of all action is called tyaga by the wise.   ,"['springing from', 'abandonment', 'fruit']",3,"['springing from', 'abandonment', 'fruit']",['springing from'],3,1
18,3,"  Some thoughtful persons say: ‘All action should be abandoned as an evil';  others say: ‘Action for sacrifice, charity and austerity should not be  relinquished'.   ","['abandon', 'vil', 'Action', 'quis']",4,"['abandon', 'vil', 'Action', 'quis']",[],4,0
18,4,"  Hear my decision in this matter of tyaga, O Arjuna; for tyaga, too, O  mightiest of men, has been described to be of three kinds.   ",['in this'],1,['in this'],[],1,0
18,5,"  Action for sacrifice, charity and austerity may not be abandoned; it must  needs be performed. Sacrifice, charity and austerity are purifiers of the wise.   ","['Action', 'abandon', 'purifiers']",3,"['Action', 'abandon', 'purifiers']",[],3,0
18,6,"  But even these actions should be performed abandoning all attachment and  fruit; such, O Arjuna, is my best and considered opinion.   ","['these', 'abandon', 'attachment', 'fruit', 'considered']",5,"['abandon', 'attachment', 'fruit', 'considered']",['considered'],4,1
18,7,"  It is not right to renounce one's allotted task; its abandonment, from delusion,  is said to be tamasa.   ","['abandon', 'from', 'tamasa']",3,"['abandon', 'tamasa']",[],2,0
18,8,"  He who abandons action, deeming it painful and for fear of straining his  limbs, he will never gain the fruit of abandonment, for his abandonment is  rajasa.   ","['abandon', 'gain', 'fruit', 'abandon']",4,"['abandon', 'gain', 'fruit', 'abandon']",[],4,0
18,9,"  But when an allotted task is performed from a sense of duty and with  abandonment of attachment and fruit, O Arjuna, that abandonment is deemed  to be sattvika.   ","['from', 'sense', 'with', 'attachment', 'fruit', 'deem']",6,"['sense', 'attachment', 'fruit', 'deem']",[],4,0
18,10,"  Neither does he disdain unpleasant action, nor does he cling to pleasant  action—this wise man full of sattva, who practices abandonment, and who has  shaken off all doubts.   ","['cling to', 'this', 'full', 'shake', 'off']",5,"['cling to', 'full', 'shake']",['cling to'],3,1
18,11,  For the embodied one cannot completely abandon action; but he who  abandons the fruit of action is named a tyagi.   ,"['abandon', 'abandon', 'fruit']",3,"['abandon', 'abandon', 'fruit']",[],3,0
18,12,"  To those who do not practice abandonment accrues, when they pass away,  the fruit of action which is of three kinds: disagreeable, agreeable, mixed; but  never to the sannyasins.   ","['To those', 'fruit', 'mix', 'to']",4,"['To those', 'fruit', 'mix']",[],3,0
18,13,"  Learn, from me, O Arjuna, the five factors mentioned in the Sankhyan  doctrine for the accomplishment of all action:   ","['from', 'in']",2,[],[],0,0
18,14,"  The field, the doer, the various means, the several different operations, the  fifth and the last, the Unseen.    ",[],0,[],[],0,0
18,15,"  Whatever action, right or wrong, a man undertakes to do with the body,  speech or mind, these are the five factors thereof.   ","['with', 'these', 'there']",3,['there'],[],1,0
18,16,"  This being so, he who, by reason of unenlightened intellect, sees the  unconditioned soul as the agent—such a man is dense and unseeing.   ","['This', 'en', 'se', 'dense']",4,"['en', 'se', 'dense']",[],3,0
18,17,"  He who is free from all sense of ‘I', whose motive is untainted, slays not nor  is bound, even though he slay all these worlds.   ","['free from', 'sense', 'untain', 'bound', 'slay', 'these world']",6,"['free from', 'sense', 'untain', 'bound', 'slay', 'these world']",[],6,0
18,18,"  Knowledge, the object of knowledge, and the knower compose the threefold  urge to action; the means, the action and the doer compose the threefold sum of  action.   ","['object', 'compose', 'to', 'means', 'compose']",5,"['object', 'compose', 'means', 'compose']",[],4,0
18,19,"  Knowledge, action, and the doer are of three kinds according to their  different gunas; hear you these, just as they have been described in the science  of the gunas.   ","['gunas', 'these', 'in', 'guna']",4,"['gunas', 'guna']",[],2,0
18,20,  Know that knowledge whereby one sees in all beings immutable entity—a  unity in diversity—to be sattvika.   ,"['that', 'se', 'in', 'mu', 'in']",5,"['se', 'mu']",[],2,0
18,21,"  That knowledge which perceives separately in all beings several entities of  diverse kinds, know you to be rajasa.   ","['That', 'perceives separate', 'in', 'know']",4,"['perceives separate', 'know']","['perceives separate', 'know']",2,2
18,22,"  And knowledge which, without reason, clings to one single thing, as though  it were everything, which misses the true essence and is superficial is tamasa.   ","['without', 'clings to', 'misses', 'essence', 'superficial']",5,"['clings to', 'misses', 'essence', 'superficial']",[],4,0
18,23,"  That action is called sattvika which, being one's allotted task, is performed  without attachment, without like or dislike, and without a desire for fruit.   ","['That', 'without', 'attachment', 'without', 'without']",5,['attachment'],[],1,0
18,24,"  That action which is prompted by the desire for fruit, or by the thought of  ‘I', and which involves much dissipation of energy is called rajasa.    ","['That action', 'prompt', 'dissipation']",3,"['That action', 'prompt', 'dissipation']",[],3,0
18,25,"  That action which is blindly undertaken without any regard to capacity and  consequences, involving loss and hurt, is called tamasa.   ","['That', 'without', 'regard to capacity']",3,['regard to capacity'],[],1,0
18,26,"  That doer is called sattvika who has shed all attachment, all thought of ‘I',  who is filled with firmness and zeal, and who recks neither success nor failure.   ","['That', 'shed', 'attachment', 'filled with firm', 'recks']",5,"['shed', 'attachment', 'filled with firm', 'recks']","['shed', 'filled with firm']",4,2
18,27,"  That doer is said to be rajasa who is passionate, desirous of the fruit of  action, greedy, violent, unclean, and moved by joy and sorrow.   ","['That', 'fruit', 'moved']",3,"['fruit', 'moved']",['moved'],2,1
18,28,"  That doer is called tamasa who is undisciplined, vulgar, stubborn, knavish,  spiteful, indolent, woebegone, and dilatory.   ","['That', 'one']",2,['one'],[],1,0
18,29,"  Hear now, O Arjuna, detailed fully and severally, the threefold division  of understanding and will, according to their gunas.   ","['division', 'gunas']",2,"['division', 'gunas']",[],2,0
18,30,"  That understanding, O Arjuna, is sattvika which knows action from inaction,  what ought to be done from what ought not to be done, fear from fearlessness  and bondage from release.   ","['That', 'knows', 'from', 'from', 'from', 'from']",6,['knows'],[],1,0
18,31,"  That understanding, O Arjuna, is rajasa, which decides erroneously between  right and wrong, between what ought to be done and what ought not to be  done.   ","['That', 'decides', 'between', 'between']",4,['decides'],[],1,0
18,32,"  That understanding, O Arjuna, is tamasa, which, shrouded in darkness,  thinks wrong to be right and mistakes everything for its reverse.   ","['That', 'shrouded in darkness', 'reverse']",3,"['shrouded in darkness', 'reverse']",['shrouded in darkness'],2,1
18,33,"  That will, O Arjuna, is sattvika which maintains an unbroken harmony  between the activities of the mind, the vital energies and the senses.   ","['That', 'maintain', 'unbroken harmony between']",3,"['maintain', 'unbroken harmony between']",[],2,0
18,34,"  That will, O Arjuna, is rajasa which clings, with attachment, to  righteousness, desire and wealth, desirous of fruit in each case.   ","['That', 'clings', 'with attachment', 'to', 'us', 'in']",6,"['clings', 'with attachment', 'us']",[],3,0
18,35,"  That will, O Arjuna, is tamasa, whereby insensate man does not abandon  sleep, fear, grief, despair and self-conceit.   ","['That', 'abandon']",2,['abandon'],[],1,0
18,36,"  Hear now from Me, O Arjuna, the three kinds of pleasure.  Pleasure which is enjoyed only by repeated practice, and which puts an end to  pain,   ","['from', 'put', 'end to']",3,"['put', 'end to']",[],2,0
18,37,"  Which, in its inception, is as poison, but in the end as nectar, born of the  serene realization of the true nature of soul—that pleasure is said to be  sattvika.   ","['in', 'poison', 'in', 'end', 'born', 'serene', 'nature']",7,"['poison', 'end', 'born', 'serene', 'nature']",[],5,0
18,38,"  That pleasure is called rajasa which, arising from the contact of the senses  with their objects, is at first as nectar but in the end like poison.    ","['That', 'ar', 'from', 'in', 'end', 'poison']",6,"['ar', 'end', 'poison']",[],3,0
18,39,"  That pleasure is called tamasa which arising from sleep and sloth and  heedlessness, stupefies the soul both at first and in the end.   ","['That', 'ar', 'from', 'stup', 'ies', 'at', 'in', 'end']",8,"['ar', 'stup', 'ies', 'end']",[],4,0
18,40,"  There is no being, either on earth or in heaven among the gods, that can be  free from these three gunas born of prakriti.   ","['among', 'free from these']",2,['free from these'],[],1,0
18,41,"  The duties of Brahmanas, Kshatriyas, Vaishyas, and Shudras, are distributed  according to their innate qualifications, O Arjuna.   ","['of', 'distribu']",2,['distribu'],[],1,0
18,42,"  Serenity, self-restraint, austerity, purity, forgiveness, uprightness,  knowledge and discriminative knowledge, faith in God are the Brahmana's  natural duties.   ","['stra', 'in']",2,['stra'],[],1,0
18,43,"  Valour, spiritedness, constancy, resourcefulness, not fleeing from battle,  generosity, and the capacity to rule are the natural duties of a Kshatriya.   ","['flee', 'from']",2,['flee'],[],1,0
18,44,"  Tilling the soil, protection of the cow and commerce are the natural  functions of a Vaishya, while service is the natural duty of a Shudra.   ",[],0,[],[],0,0
18,45,"  Each man, by complete absorption in the performance of his duty, wins  perfection. Hear now how he wins such perfection by devotion to that duty.   ","['absorption in', 'win', 'win', 'to that']",4,"['absorption in', 'win', 'win', 'to that']",[],4,0
18,46,"  By offering the worship of his duty to Him who is the moving spirit of all  beings, and by whom all this is pervaded, man wins perfection.   ","['offering', 'worship', 'to', 'moving spirit', 'this', 'pervad', 'win']",7,"['offering', 'worship', 'moving spirit', 'pervad', 'win']",['moving spirit'],5,1
18,47,"  Better one's own duty, though uninviting, than another's which may be  more easily performed; doing duty which accords with one's nature, one incurs  no sin.   ","['accords with', 'nature', 'incur']",3,"['accords with', 'nature', 'incur']",[],3,0
18,48,"  One should not abandon, O Arjuna, that duty to which one is born,  imperfect though it be; for all action, in its inception, is enveloped in  imperfection, as fire in smoke.   ","['abandon', 'that', 'to', 'in', 'enveloped in', 'fire in smoke']",6,"['abandon', 'enveloped in', 'fire in smoke']",['enveloped in'],3,1
18,49,"  He who has weaned himself of all kinds, who is master of himself, who is  dead to desire, attains through renunciation the perfection of freedom from  action.   ","['wean', 'ains through', 'freedom from']",3,"['wean', 'ains through', 'freedom from']",[],3,0
18,50,"  Learn now from Me, in brief, O Arjuna, how he who has gained this  perfection, attains to Brahman, the supreme consummation of knowledge.   ","['from', 'gain', 'this', 'to', 'consummation']",5,"['gain', 'consummation']",[],2,0
18,51,"  Equipped with purified understanding, restraining the self with firm will,  abandoning sound and other objects of the senses, putting aside likes and  dislikes,   ","['Equip', 'with purified', 'training', 'with firm', 'abandon', 's', 'putting aside']",7,"['Equip', 'with purified', 'training', 'with firm', 'abandon', 's', 'putting aside']",['putting aside'],7,1
18,52,"  Living in solitude, spare in diet, restrained in speech, body and mind, ever  absorbed in dhyanayoga, anchored in dispassion,   ","['in', 'spare in', 'restrained in', 'absorb', 'in', 'ancho', 'in']",7,"['spare in', 'restrained in', 'absorb', 'ancho']",['restrained in'],4,1
18,53,"  Without pride, violence, arrogance, lust, wrath, possession, having shed all  sense of ‘mine' and at peace with himself, he is fit to become one with Brahman.   ","['Without', 'shed', 'sense', 'at', 'with', 'fit', 'with']",7,"['shed', 'sense', 'fit']",['shed'],3,1
18,54,"  One with Brahman and at peace with himself, he grieves not, nor desires;  holding all beings alike, he achieves supreme devotion to Me.   ","['with', 'at peace with', 'holding', 'devo', 'to']",5,"['at peace with', 'holding', 'devo']",['holding'],3,1
18,55,"  By devotion, he realizes in truth how great I am, who I am; and having  known Me in reality he enters into Me.   ","['in', 'great', 'in', 'enter', 'into']",5,"['great', 'enter']",[],2,0
18,56,"  Even whilst always performing actions, he who makes Me his refuge wins,  by My grace, the eternal and imperishable haven.   ","['makes', 'refuge win', 'haven']",3,"['makes', 'refuge win', 'haven']",['makes'],3,1
18,57,"  Casting, with your mind, all actions on Me, make Me your goal, and resorting  to the yoga of even-mindedness fix your thought ever on Me.   ","['Cast', 'with', 'on', 'make', 'goal', 'to', 'fix', 'on']",8,"['Cast', 'make', 'goal', 'fix']",['make'],4,1
18,58,"  Fixing his your thought on Me, you shall surmount all obstacles by My  grace; but if possessed by the sense of ‘I' you listen not, you shall perish.   ","['Fix', 'on', 'mount', 'obstacles', 'possess']",5,"['Fix', 'mount', 'obstacles', 'possess']",[],4,0
18,59,"  If obsessed by the sense of ‘I', you thinks, ‘I will not fight', vain is your  obsession; (thy) nature will compel you.   ","['sense', 'compel']",2,"['sense', 'compel']",[],2,0
18,60,"  What you will not do, O Arjuna, because of your delusion, you shall do,  even against your will, bound as you are by the duty to which you are born.   ","['against', 'bound', 'to']",3,['bound'],[],1,0
18,61,"  God, O Arjuna, dwells in the heart of every being and by His delusive  mystery whirls them all, (as though) set on a machine.   ","['dwell', 'in', 'heart', 'whirls', 'set on']",5,"['dwell', 'heart', 'whirls', 'set on']",['set on'],4,1
18,62,"  In Him alone seek your refuge with all your heart, O Arjuna. By His grace  shall you win to the eternal haven of supreme peace.   ","['In', 'seek', 'refuge with', 'win to', 'haven']",5,"['seek', 'refuge with', 'win to', 'haven']",[],4,0
18,63,"  Thus have I expounded to you the most mysterious of all knowledge;  ponder over it fully, then act as you will.   ","['expounded to', 'over']",2,['expounded to'],['expounded to'],1,1
18,64,"  Hear again My supreme word, the most mysterious of all; dearly beloved  you are of Me, hence I desire to declare your welfare.   ",[],0,[],[],0,0
18,65,"  On Me fix your mind, to Me bring your devotion, to Me offer your sacrifice, to  Me make your obeisance; to Me indeed shall you come—solemn is My promise  to you, you are dear to Me.    ","['On', 'fix', 'to', 'bring', 'to', 'sacrifice', 'to', 'make', 'to', 'to', 'to']",11,"['fix', 'bring', 'sacrifice', 'make']",['make'],4,1
18,66,  Abandon all duties and come to Me the only refuge. I will release you from  all sins; grieve not!   ,"['on', 'refuge', 'release', 'from']",4,"['refuge', 'release']",[],2,0
18,67,"  Utter this never to him who knows no austerity, has no devotion, nor any  desire to listen, nor yet to him who scoffs at Me.   ","['this', 'to', 'has', 'to', 'at']",5,['has'],['has'],1,1
18,68,"  He who will propound this supreme mystery to My devotees, shall, by that  act of highest devotion to Me, surely come to Me.   ","['this', 'to', 'that', 'highest', 'to', 'come to']",6,"['highest', 'come to']",[],2,0
18,69,  Nor among men is there any who renders dearer service to Me than he; nor  shall there be on earth any more beloved by Me than he.   ,"['among', 'render', 'service to']",3,"['render', 'service to']",[],2,0
18,70,"  And the man of faith who, scorning not, will but listen to it,—even he shall  be released and will go to the happy worlds of men of virtuous deeds.   ","['to', 'happy world']",2,['happy world'],[],1,0
18,71,"  Have you heard this, O Arjuna, with a concentrated mind? Has your delusion,  born of ignorance, been destroyed, O Arjuna?  Arjuna Said:   ","['this', 'with', 'concentrat', 'born', 'destroy']",5,"['concentrat', 'born', 'destroy']",[],3,0
18,72,"  Thanks to Your grace, O Krishna, my delusion is destroyed, my  understanding has returned. I stand secure, my doubts all dispelled; I will do  your bidding.  Sanjaya Said:   ","['to', 'destroy', 'returned', 'stand']",4,"['destroy', 'returned', 'stand']",['returned'],3,1
18,73,  Thus did I hear this marvellous and thrilling discourse between Krishna  and the great-souled Arjuna.   ,"['this', 'between', 'great', 'sou']",4,"['great', 'sou']",[],2,0
18,74,"  It was by Vyasa's favor that I listened to this supreme and mysterious Yoga  as expounded by the lips of the Master of Yoga, Krishna Himself.   ","['to this', 'myste', 'expounded']",3,"['to this', 'myste', 'expounded']",['expounded'],3,1
18,75,"  O King, as often as I recall that marvellous and purifying discourse between  Krishna and Arjuna, I am filled with recurring rapture.   ","['recall that', 'purifying', 'between', 'filled with', 'rapture']",5,"['recall that', 'purifying', 'filled with', 'rapture']","['purifying', 'filled with']",4,2
18,76,"  And as often as I recall that marvellous form of Krishna, my wonder knows no  bounds and I rejoice again and again.   ","['recall that', 'form', 'knows', 'bounds']",4,"['recall that', 'form', 'knows', 'bounds']",[],4,0
18,77,"  Wheresoever Krishna, the Master of Yoga, is, and wheresoever is Arjuna the  Bowman, there rest assured are Fortune, Victory, Prosperity, and Eternal Right.",[],0,[],[],0,0
16,1,"  Fearlessness, purity of heart, steadfastness in jnana and yoga—knowledge  and action, beneficence, self-restraint, sacrifice, spiritual study, austerity, and  uprightness;   ",['in'],1,[],[],0,0
16,2,"  Non-violence, truth, slowness to wrath, the spirit of dedication, serenity,  aversion to slander, tenderness to all that lives, freedom from greed, gentleness,  modesty, freedom from levity;   ","['slow', 'to', 'spirit', 'version to', 'to', 'freedom from', 'freedom from']",7,"['slow', 'spirit', 'version to', 'freedom from', 'freedom from']",['slow'],5,1
16,3,"  Spiritedness, forgiveness, fortitude, purity, freedom from ill-will and  arrogance—these are to be found in one born with the divine heritage, O  Arjuna.   ","['freedom from', 'these', 'found in', 'with']",4,"['freedom from', 'found in']",['found in'],2,1
16,4,"  Pretentiousness, arrogance, self-conceit, wrath, coarseness, ignorance—these  are to be found in one born with the devilish heritage.   ","['coarse', 'these', 'found in', 'with']",4,"['coarse', 'found in']",['found in'],2,1
16,5,"  The divine heritage makes for Freedom, the devilish for bondage. Grieve not,  O Arjuna; you are born with a divine heritage.   ","['makes', 'with']",2,['makes'],['makes'],1,1
16,6,"  There are two orders of created beings in this world—the divine and the  devilish; the divine order has been described in detail, hear from Me now of the  devilish, O Arjuna.   ","['orders', 'this', 'order', 'in', 'from']",5,"['orders', 'order']",[],2,0
16,7,"  Men of the devil do not know what they may do and what they may not do;  neither is there any purity, nor right conduct, nor truth to be found in them.   ",['found in'],1,['found in'],['found in'],1,1
16,8,"  ‘Without truth, without basis, without God is the universe,' they say; ‘born of  the union of the sexes, prompted by nothing but lust.'   ","['Without', 'without', 'without', 'union', 'prompt']",5,"['union', 'prompt']",[],2,0
16,9,"  Holding this view, these depraved souls, of feeble understanding and of  fierce deeds, come forth as enemies of the world to destroy it.     ","['Holding this view', 'these', 'feeble', 'fierce', 'come for', 'enemies', 'destroy']",7,"['Holding this view', 'feeble', 'fierce', 'come for', 'enemies', 'destroy']",['Holding this view'],6,1
16,10,"  Given to insatiable lust, possessed by pretentiousness, arrogance and  conceit, they seize wicked purposes in their delusion, and go about pledged to  uncleaned deeds.   ","['to', 'possess', 'seize wicked', 'in', 'about pledged to uncleaned']",5,"['possess', 'seize wicked', 'about pledged to uncleaned']","['seize wicked', 'about pledged to uncleaned', 'about pledged to uncleaned']",3,3
16,11,"  Given to boundless cares that end only with their death, making indulgence  or lust their sole goal, convinced that that is all;   ","['to', 'bound', 'with', 'making', 'goal', 'that']",6,"['bound', 'making', 'goal']",['making'],3,1
16,12,"  Caught in a myriad snares of hope, slaves to lust and wrath, they speak  unlawfully to amass wealth for the satisfaction of their appetites.   ","['Caught in', 'snar', 'mas']",3,"['Caught in', 'snar', 'mas']",[],3,0
16,13,  ‘This have I gained today; this aspiration shall I now attain; this wealth is  mine; this likewise shall be mine hereafter;   ,"['This', 'this', 'attain', 'this', 'this']",5,['attain'],[],1,0
16,14,"  ‘This enemy I have already slain, others also I shall slay; lord of all am I;  enjoyment is mine, perfection is mine, strength is mine, happiness is mine;   ",['This'],1,[],[],0,0
16,15,"  ‘Wealthy am I, and high-born. What other is like unto me? I shall perform a  sacrifice! I shall give alms! I shall be merry!' Thus think they, by ignorance  deluded;   ","['high', 'unto', 'sacrifice']",3,"['high', 'unto', 'sacrifice']",[],3,0
16,16,"  And tossed about by diverse fancies, caught in the net of delusion, stuck  deep in the indulgence of appetites, into foul hell they fall.   ","['tossed about', 'caught in', 'net', 'stuck deep in', 'into foul hell', 'fall']",6,"['tossed about', 'caught in', 'net', 'stuck deep in', 'into foul hell', 'fall']",['tossed about'],6,1
16,17,"  Wise in their own conceit, stubborn, full of the intoxication of pelf and pride,  they offer nominal sacrifices for show, contrary to the rule.   ","['in', 'conceit', 'full', 'toxication', 'sacrifice', 'rule']",6,"['conceit', 'full', 'toxication', 'sacrifice', 'rule']",[],5,0
16,18,"  Given to pride, force, arrogance, lust and wrath they are deriders indeed,  scorning Me in their own and other' bodies.   ","['in', 'bo']",2,['bo'],[],1,0
16,19,"  These cruel scorners, lowest of mankind and vile, I hurl down again and  again, into devilish wombs.   ","['These', 'ners', 'lowest', 'lish womb']",4,"['ners', 'lowest', 'lish womb']",[],3,0
16,20,"  Doomed to devilish wombs, these deluded ones, far from ever coming to  Me, sink lower and lower in birth after birth.   ","['Doom', 'to', 'these', 'far from', 'sink', 'in', 'after']",7,"['Doom', 'far from', 'sink']",[],3,0
16,21,"  Three-fold is the gate of hell, leading man to perdition—Lust, Wrath, and  Greed; these three, therefore, should be shunned.   ","['gate', 'leading', 'to', 'these']",4,"['gate', 'leading']",['leading'],2,1
16,22,"  The man who escapes these three gates of Darkness, O Arjuna, works out  his welfare and from there reaches the highest state.   ","['these', 'gates', 'reach', 'highest']",4,"['gates', 'reach', 'highest']",[],3,0
16,23,"  He who forsakes the rule of shastra and does but the bidding of his selfish  desires, gains neither perfection, nor happiness, nor the highest state.  Shastra does not mean the rites and formulae laid down in the so-called  dharmashastra, but the path of self-restraint laid down by the seers and the  saints.    ","['forsak', 'rule', 'ish', 'gain', 'highest', 'formula', 'laid down in', 'path', 'laid down']",9,"['forsak', 'rule', 'ish', 'gain', 'highest', 'formula', 'laid down in', 'path', 'laid down']","['laid down in', 'laid down']",9,2
16,24,  Therefore let shastra be your authority for determining what ought to be  done and what ought not to be done; ascertain you the rule of the shastra and  do your task here (accordingly).,"['rule', 'here']",2,"['rule', 'here']",[],2,0
8,1,"  What is that Brahman? What is Adhyatma? What Karma, O Krishna?  What is called Adhibhuta? And what Adhidaiva?   ",['that'],1,[],[],0,0
8,2,  And who here in this body is Adhiyajna and how? And how at the time of  death are You to be known by the self-controlled?  The Lord Said:   ,['at'],1,[],[],0,0
8,3,"  The Supreme, the Imperishable is Brahman; its manifestation is Adhyatma;  the creative process whereby all beings are created is called Karma.   ",[],0,[],[],0,0
8,4,"  Adhibhuta is My perishable form; Adhidaivata is the individual self in that  form; and O best among the embodied, Adhiyajna am I in this body, purified by  sacrifice.   ","['per', 'form', 'in that form', 'in this', 'purified']",5,"['form', 'in that form', 'in this', 'purified']",['purified'],4,1
8,5,"  And he who, at the last hour remembering Me only, departs leaving the  body, enters into Me; of that there is no doubt.   ",['at'],1,[],[],0,0
8,6,"  Or whatever form a man continually contemplates, that same he remembers  in the hour of death, and to that very form he goes, O Arjuna.   ","['form', 'contempla', 'that', 'in', 'to that', 'form', 'goes']",7,"['form', 'contempla', 'to that', 'form', 'goes']",['goes'],5,1
8,7,  Therefore at all times remember Me and fight on; your mind and reason thus  on Me fixed you shall surely come to Me.   ,"['at', 'fight on', 'on', 'fixed', 'to']",5,"['fight on', 'fixed']",['fixed'],2,1
