chapter,shlok,text,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
6,35,"  KRISHNA:  It is true that the mind is restless and difficult to control. But it can be conquered, Arjuna, through regular practice and detachment. ","['rest', 'control', 'conquered', 'through', 'detach']",5,"['rest', 'control', 'conquered', 'detach']",['conquered'],4,1
6,36," Those who lack self-control will find it difficult to progress in meditation; but those who are self-controlled, striving earnestly through the right means, will attain the goal. ","['lack', 'find', 'in', 'stri', 'through', 'means', 'goal']",7,"['lack', 'find', 'stri', 'means', 'goal']",['find'],5,1
6,37,"  ARJUNA:  Krishna, what happens to the man who has faith but who lacks self-control and wanders from the path, not attaining success in yoga? ","['to', 'has', 'la', 'wan', 'from', 'in']",6,"['has', 'la', 'wan']",['has'],3,1
6,38," If a man becomes deluded on the spiritual path, will he lose the support of both worlds, like a cloud scattered in the sky? ","['on', 'path', 'los', 'support', 'cloud scattered in', 'sky']",6,"['path', 'los', 'support', 'cloud scattered in', 'sky']",['cloud scattered in'],5,1
6,39," Krishna, you can dispel all doubts; remove this doubt which binds me. ","['remove this', 'bind']",2,"['remove this', 'bind']",['remove this'],2,1
6,40,"  KRISHNA:  Arjuna, my son, such a person will not be destroyed. No one who does good work will ever come to a bad end, either here or in the world to come. ","['destroy', 'come to', 'end', 'come']",4,"['destroy', 'come to', 'end', 'come']",['come'],4,1
6,41,"  When such people die, they go to other realms where the righteous live. They dwell there for countless years and then are reborn into a home which is pure and prosperous. ","['into', 'pure']",2,['pure'],[],1,0
6,42, Or they may be born into a family where meditation is practiced; to be born into such a family is extremely rare. ,"['into', 'into']",2,[],[],0,0
6,43," The wisdom they have acquired in previous lives will be reawakened, Arjuna, and they will strive even harder for Self-realization. ","['acquired in', 'reawakened', 'har']",3,"['acquired in', 'reawakened', 'har']","['acquired in', 'reawakened']",3,2
6,44," Indeed, they will be driven on by the strength of their past disciplines. Even one who inquires after the practice of meditation rises above those who simply perform rituals. ","['driven on', 'strength', 'after', 'ris', 'above']",5,"['driven on', 'strength', 'ris']",['driven on'],3,1
6,45,"  Through constant effort over many lifetimes, a person becomes purified of all selfish desires and attains the supreme goal of life. ","['Through', 'over', 'purified of', 'ains', 'goal']",5,"['purified of', 'ains', 'goal']",['purified of'],3,1
6,46,"  Meditation is superior to severe asceticism and the path of knowledge. It is also superior to selfless service. May you attain the goal of meditation, Arjuna! ","['to severe', 'path', 'to', 'attain', 'goal']",5,"['to severe', 'path', 'attain', 'goal']",['to severe'],4,1
6,47," Even among those who meditate, that  man or woman who worships me with perfect faith, completely absorbed in me, is the most firmly established in yoga.  ","['with', 'absorb', 'in', 'firm', 'in']",5,"['absorb', 'firm']",[],2,0
18,1," ARJUNA:  O Krishna, destroyer of evil, please explain to me sannyasa and tyaga and how one kind of renunciation differs from another. ","['destroy', 'to', 'from']",3,['destroy'],[],1,0
18,2,"  KRISHNA:  To refrain from selfish acts is one kind of renunciation, called sannyasa; to renounce the fruit of action is another, called tyaga. ","['from', 'fruit']",2,['fruit'],[],1,0
18,3,"  Among the wise, some say that all action should be renounced as evil. Others say that certain kinds of action  self-sacrifice, giving, and self-discipline  should be continued. ",[],0,[],[],0,0
18,4," Listen, Arjuna, and I will explain three kinds of tyaga and my conclusions concerning them. ",[],0,[],[],0,0
18,5,"  Self-sacrifice, giving, and self-discipline should not be renounced, for they purify the thoughtful. ","['renounce', 'purify']",2,"['renounce', 'purify']",[],2,0
18,6," Yet even these, Arjuna, should be performed without desire for selfish rewards. This is essential. ","['these', 'without', 'This']",3,[],[],0,0
18,7,  To renounce ones responsibilities is not fitting. The wise call such deluded renunciation tamasic. ,[],0,[],[],0,0
18,8, To avoid action from fear of difficulty or physical discomfort is rajasic. There is no reward in such renunciation. ,"['avoid', 'from', 'in']",3,['avoid'],[],1,0
18,9," But to fulfill your responsibilities knowing that they are obligatory, while at the same time desiring nothing for yourself  this is sattvic renunciation. ","['at', 'this']",2,[],[],0,0
18,10," Those endowed with sattva clearly understand the meaning of renunciation and do not waver. They are not intimidated by unpleasant work, nor do they seek a job because it is pleasant. ","['Those', 'dowed with', 'seek']",3,"['dowed with', 'seek']",['dowed with'],2,1
18,11,"  As long as one has a body, one cannot renounce action altogether. True renunciation is giving up all desire for personal reward. ","['ounce', 'giving']",2,"['ounce', 'giving']",['giving'],2,1
18,12," Those who are attached to personal reward will reap the consequences of their actions: some pleasant, some unpleasant, some mixed. But those who renounce every desire for personal reward go beyond the reach of karma. ","['Those', 'attached to', 'reap', 'mix', 'renounce', 'go beyond', 'reach']",7,"['attached to', 'reap', 'mix', 'renounce', 'go beyond', 'reach']","['attached to', 'go beyond']",6,2
18,13,"  Listen, Arjuna, and I will explain the five elements necessary for the accomplishment of every action, as taught by the wisdom of Sankhya. ","['elements', 'taught']",2,"['elements', 'taught']",[],2,0
18,14," The body, the means, the ego, the performance of the act, and the divine will: ",[],0,[],[],0,0
18,15," these are the five factors in all actions, right or wrong, in thought, word, or deed. ","['these', 'in', 'in']",3,[],[],0,0
18,16,  Those who do not understand this think of themselves as separate agents. With their crude intellects they fail to see the truth. ,"['Those', 'this', 'With', 'crude', 'see']",5,"['crude', 'see']",['see'],2,1
18,17," The person who is free from ego, who has attained purity of heart, though he slays these people, he does not slay and is not bound by his action. ","['free from', 'these', 'bound']",3,"['free from', 'bound']",[],2,0
18,18,"  Knowledge, the thing to be known, and the knower: these three promote action. The means, the act itself, and the doer: these three are the totality of action. ","['thing', 'these', 'promote', 'means', 'these']",5,"['thing', 'promote', 'means']",[],3,0
18,19," Knowledge, action, and the doer can be described according to the gunas. Listen, and I will explain their distinctions to you. ","['guna', 'to']",2,['guna'],[],1,0
18,20,"  Sattvic knowledge sees the one indestructible Being in all beings, the unity underlying the multiplicity of creation. ","['sees', 'indestruct', 'in', 'ly']",4,"['sees', 'indestruct', 'ly']",[],3,0
18,21, Rajasic knowledge sees all things and creatures as separate and distinct. ,['sees'],1,['sees'],[],1,0
18,22," Tamasic knowledge, lacking any sense of perspective, sees one small part and mistakes it for the whole. ","['sense', 'perspective', 'sees', 'small part', 'whole']",5,"['sense', 'perspective', 'sees', 'small part', 'whole']",[],5,0
18,23,"  Work performed to fulfill ones obligations, without thought of personal reward or of whether the job is pleasant or unpleasant, is sattvic. ",['without'],1,[],[],0,0
18,24," Work prompted by selfish desire or self-will, full of stress, is rajasic. ","['prompted', 'full', 'stress', 'raja']",4,"['prompted', 'full', 'stress', 'raja']",['prompted'],4,1
18,25," Work that is undertaken blindly, without any consideration of consequences, waste, injury to others, or ones own capacities, is tamasic. ",['without'],1,[],[],0,0
18,26,"  Sattvic workers are free from egotism and selfish attachments, full of enthusiasm and fortitude in success and failure alike. ","['free from', 'attachment', 'full', 'in']",4,"['free from', 'attachment', 'full']",[],3,0
18,27," Rajasic workers have strong personal desires and crave rewards for their actions. Covetous, impure, and destructive, they are easily swept away by fortune, good or bad. ","['have strong', 'c', 'destruct', 'swept away']",4,"['have strong', 'c', 'destruct', 'swept away']","['have strong', 'swept away']",4,2
18,28," Tamasic workers are undisciplined, vulgar, stubborn, deceitful, dishonest, and lazy. They are easily depressed and prone to procrastination. ","['pro', 'to']",2,['pro'],[],1,0
18,29,"  Listen, Arjuna, as I describe the three types of understanding and will. ",[],0,[],[],0,0
18,30,"  To know when to act and when to refrain from action, what is right action and what is wrong, what brings security and what insecurity, what brings freedom and what bondage: these are the signs of a sattvic intellect. ","['from', 'bring', 'bring', 'bondage', 'these', 'signs']",6,"['bring', 'bring', 'bondage', 'signs']",[],4,0
18,31,"  The rajasic intellect confuses right and wrong actions, and cannot distinguish what is to be done from what should not be done. ","['confu', 'from']",2,['confu'],[],1,0
18,32," The tamasic intellect is shrouded in darkness, utterly reversing right and wrong wherever it turns. ","['shrouded in dark', 'rever', 'turn']",3,"['shrouded in dark', 'rever', 'turn']",['shrouded in dark'],3,1
18,33,"  The sattvic will, developed through meditation, keeps prana, mind, and senses in vital harmony. ","['through', 'keep', 'in vital harmony']",3,"['keep', 'in vital harmony']",['keep'],2,1
18,34," The rajasic will, conditioned by selfish desire, pursues wealth, pleasure, and respectability. ","['condition', 'pursues']",2,"['condition', 'pursues']",[],2,0
18,35," The tamasic will shows itself in obstinate ignorance, sloth, fear, grief, depression, and conceit. ","['shows', 'in', 'depression']",3,"['shows', 'depression']",[],2,0
18,36,"  Now listen, Arjuna: there are also three kinds of happiness. By sustained effort, one comes to the end of sorrow. ","['sustain', 'comes to', 'end', 'sorrow']",4,"['sustain', 'comes to', 'end', 'sorrow']",['comes to'],4,1
18,37," That which seems like poison at first, but tastes like nectar in the end  this is the joy of sattva, born of a mind at peace with itself. ","['That', 'poison at', 'nectar in', 'end this', 'va', 'born', 'at peace with']",7,"['poison at', 'nectar in', 'end this', 'va', 'born', 'at peace with']",[],6,0
18,38," Pleasure from the senses seems like nectar at first, but it is bitter as poison in the end. This is the kind of happiness that comes to the rajasic. ","['from', 'bitter', 'poison in', 'end', 'This', 'comes to']",6,"['bitter', 'poison in', 'end', 'comes to']",['comes to'],4,1
18,39," Those who are tamasic draw their pleasures from sleep, indolence, and intoxication. Both in the beginning and in the end, this happiness is a delusion. ","['Those', 'draw', 'from', 'in', 'in', 'end', 'this']",7,"['draw', 'end']",[],2,0
18,40,"  No creature, whether born on earth or among the gods in heaven, is free from the conditioning of the three gunas. ","['in', 'free from', 'ing', 'guna']",4,"['free from', 'ing', 'guna']",['ing'],3,1
18,41," The different responsibilities found in the social order  distinguishing brahmin, kshatriya, vaishya, and shudra  have their roots in this conditioning. ","['found in', 'order', 'have', 'roots in this conditioning']",4,"['found in', 'order', 'have', 'roots in this conditioning']","['found in', 'have']",4,2
18,42,"  The responsibilities to which brahmins are born, based on their nature, are self-control, tranquility, purity of heart, patience, humility, learning, austerity, wisdom, and faith. ","['', 'to', 'based on', 'nature']",4,"['based on', 'nature']",['based on'],2,1
18,43,"  The qualities of kshatriyas, based on their nature, are courage, strength, fortitude, dexterity, generosity, leadership, and the firm resolve never to retreat from battle. ","['ties', 'based on', 'nature', 'firm', 'retreat from']",5,"['ties', 'based on', 'nature', 'firm', 'retreat from']",['based on'],5,1
18,44," The occupations suitable for a vaishya are agriculture, dairying, and trade. The proper work of a shudra is service. ",[],0,[],[],0,0
18,45,"  By devotion to ones own particular duty, everyone can attain perfection. Let me tell you how. ","['devo', 'to', 'attain']",3,"['devo', 'attain']",[],2,0
18,46," By performing ones own work, one worships the Creator who dwells in every creature. Such worship brings that person to fulfillment. ","['dwell', 'in', 'worship bring', 'that', 'to']",5,"['dwell', 'worship bring']",[],2,0
18,47,"  It is better to perform ones own duties imperfectly than to master the duties of another. By fulfilling the obligations he is born with, a person never comes to grief. ","['with', 'comes to']",2,['comes to'],['comes to'],1,1
18,48," No one should abandon duties because he sees defects in them. Every action, every activity, is surrounded by defects as a fire is surrounded by smoke. ","['abandon', 'se', 'in', 'surrounded']",4,"['abandon', 'se', 'surrounded']",['surrounded'],3,1
18,49,"  One who is free from selfish attachments, who has mastered himself and his passions, attains the supreme perfection of freedom from action. ","['free from', 'attachment', 'freedom from']",3,"['free from', 'attachment', 'freedom from']",[],3,0
18,50," Listen and I shall explain now, Arjuna, how one who has attained perfection also attains Brahman, the supreme consummation of wisdom. ",['consummation'],1,['consummation'],[],1,0
18,51,"  Unerring in discrimination, sovereign of the senses and passions, free from the clamor of likes and dislikes, ","['ring in', 'sovereign', 'free from']",3,"['ring in', 'sovereign', 'free from']",[],3,0
18,52," such a one leads a simple, self-reliant life based on meditation, controlling speech, body, and mind. ","['lead', 'simple', 'iant', 'based on', 'control']",5,"['lead', 'simple', 'iant', 'based on', 'control']",['based on'],5,1
18,53,"  Free from self-will, aggressiveness, arrogance, anger, and the lust to possess people or things, they are at peace with themselves and others and enter into the unitive state. ","['Free from', 'things', 'at', 'with', 'enter into']",5,"['Free from', 'things', 'enter into']",[],3,0
18,54," United with Brahman, ever joyful, beyond the reach of desire and sorrow, they have equal regard for every living creature and attain supreme devotion to me. ","['United with', 'beyond', 'reach', 'have', 'regard', 'attain', 'to']",7,"['United with', 'reach', 'have', 'regard', 'attain']",['have'],5,1
18,55, By loving me they come to know me truly; then they know my glory and enter into my boundless being. ,"['come', 'enter into', 'boundless']",3,"['come', 'enter into', 'boundless']",['come'],3,1
18,56," All their acts are performed in my service, and through my grace they win eternal life. ","['in', 'through', 'win']",3,['win'],[],1,0
18,57,"  Make every act an offering to me; regard me as your only protector. Relying on interior discipline, meditate on me always. ","['Make', 'to', 'regard', 'ly', 'on', 'on']",6,"['Make', 'regard', 'ly']",['Make'],3,1
18,58," Remembering me, you shall overcome all difficulties through my grace. But if you will not heed me in your self-will, nothing will avail you. ","['through', 'in', 'ail']",3,['ail'],[],1,0
18,59,"  If you egotistically say, I will not fight this battle, your resolve will be useless; your own nature will drive you into it. ","['fight this battle', 'nature', 'drive', 'into it']",4,"['fight this battle', 'nature', 'drive', 'into it']",[],4,0
18,60," Your own karma, born of your own nature, will drive you to do even that which you do not wish to do, because of your delusion. ","['born', 'nature', 'drive', 'that']",4,"['born', 'nature', 'drive']",[],3,0
18,61,  The Lord dwells in the hearts of all creatures and whirls them round upon the wheel of maya. ,"['Lord dwell', 'in', 'heart', 'wheel']",4,"['Lord dwell', 'heart', 'wheel']",[],3,0
18,62," Run to him for refuge with all your strength, and peace profound will be yours through his grace. ","['refuge with', 'found', 'through']",3,"['refuge with', 'found']",[],2,0
18,63,  I give you these precious words of wisdom; reflect on them and then do as you choose. ,"['give', 'these precio', 'reflect on']",3,"['give', 'these precio', 'reflect on']",['give'],3,1
18,64," These are the last words I shall speak to you, dear one, for your spiritual fulfillment. You are very dear to me. ","['These', 'to', 'ar to']",3,['ar to'],[],1,0
18,65,"  Be aware of me always, adore me, make every act an offering to me, and you shall come to me; this I promise; for you are dear to me. ","['make', 'to', 'this', 'to']",4,['make'],['make'],1,1
18,66, Abandon all supports and look to me for protection. I shall purify you from the sins of the past; do not grieve. ,"['look to', 'from']",2,['look to'],[],1,0
18,67,"  Do not share this wisdom with anyone who lacks in devotion or self-control, lacks the desire to learn, or scoffs at me. ","['share this', 'with', 'lacks in', 'la', 'at']",5,"['share this', 'lacks in', 'la']",[],3,0
18,68, Those who teach this supreme mystery of the Gita to all who love me perform the greatest act of love; they will come to me without doubt. ,"['Those', 'this', 'to', 'greatest act', 'without']",5,['greatest act'],[],1,0
18,69, No one can render me more devoted service; no one on earth can be more dear to me. ,"['render', 'devo', 'to']",3,"['render', 'devo']",[],2,0
18,70, Those who meditate on these holy words worship me with wisdom and devotion. ,"['Those', 'on these', 'with']",3,['on these'],[],1,0
18,71," Even those who listen to them with faith, free from doubts, will find a happier world where good people dwell. ","['to', 'with', 'free from', 'find']",4,"['free from', 'find']",['find'],2,1
18,72,  Have you listened with attention? Are you now free from your doubts and confusion? ,"['with', 'free from']",2,['free from'],[],1,0
18,73,"  ARJUNA:  You have dispelled my doubts and delusions, and I understand through your grace. My faith is firm now, and I will do your will. ","['through', 'firm']",2,['firm'],[],1,0
18,74,"  SANJAYA:  This is the dialogue I heard between Krishna, the son of Vasudeva, and Arjuna, the great-hearted son of Pritha. The wonder of it makes my hair stand on end! ","['This', 'between', 'great', 'makes', 'stand']",5,"['great', 'makes', 'stand']",['makes'],3,1
18,75," Through Vyasas grace, I have heard the supreme secret of spiritual union directly from the Lord of Yoga, Krishna himself. ","['Through', 'ce', 'union directly from', 'Lord']",4,"['ce', 'union directly from', 'Lord']",[],3,0
18,76,"  Whenever I remember these wonderful, holy words between Krishna and Arjuna, I am filled with joy. ","['these', 'ly', 'between', 'filled with']",4,"['ly', 'filled with']",['filled with'],2,1
18,77," And when I remember the breathtaking form of Krishna, I am filled with wonder and my joy overflows. ","['form', 'filled with', 'overflow']",3,"['form', 'filled with', 'overflow']",['filled with'],3,1
18,78,"  Wherever the divine Krishna and the mighty Arjuna are, there will be prosperity, victory, happiness, and sound judgment. Of this I am sure!  ","['sound', 'this']",2,['sound'],[],1,0
16,1," KRISHNA:  Be fearless and pure; never waver in your determination or your dedication to the spiritual life. Give freely. Be self-controlled, sincere, truthful, loving, and full of the desire to serve. Realize the truth of the scriptures; learn to be detached and to take joy in renunciation. ","['waver in', 'to', 'full', 'detach', 'take', 'in']",6,"['waver in', 'full', 'detach', 'take']",['take'],4,1
16,2," Do not get angry or harm any living creature, but be compassionate and gentle; show good will to all. ","['har', 'show', 'to']",3,"['har', 'show']",[],2,0
16,3," Cultivate vigor, patience, will, purity; avoid malice and pride. Then, Arjuna, you will achieve your divine destiny. ","['Cultiva', 'avoid']",2,"['Cultiva', 'avoid']",[],2,0
16,4,"  Other qualities, Arjuna, make a person more and more inhuman: hypocrisy, arrogance, conceit, anger, cruelty, ignorance. ","['ties', 'make']",2,"['ties', 'make']",['make'],2,1
16,5,"  The divine qualities lead to freedom; the demonic, to bondage. But do not grieve, Arjuna; you were born with divine attributes. ","['lead to', 'to', 'with']",3,['lead to'],[],1,0
16,6,"  Some people have divine tendencies, others demonic. I have described the divine at length, Arjuna; now listen while I describe the demonic. ","['have', 'at']",2,['have'],['have'],1,1
16,7,"  The demonic do things they should avoid and avoid the things they should do. They have no sense of uprightness, purity, or truth. ","['things', 'avoid', 'avoid', 'things', 'have', 'sense']",6,"['things', 'avoid', 'avoid', 'things', 'have', 'sense']",['have'],6,1
16,8,"  There is no God, they say, no truth, no spiritual law, no moral order. The basis of life is sex; what else can it be? ","['law', 'order']",2,"['law', 'order']",[],2,0
16,9," Holding such distorted views, possessing scant discrimination, they become enemies of the world, causing suffering and destruction. ","['Holding', 'stor', 'views', 'possess', 'mies']",5,"['Holding', 'stor', 'views', 'possess', 'mies']",['Holding'],5,1
16,10,"  Hypocritical, proud, and arrogant, living in delusion and clinging to deluded ideas, insatiable in their desires, they pursue their unclean ends. ","['in', 'clinging to', 'in', 'pursue', 'unclean ends']",5,"['clinging to', 'pursue', 'unclean ends']",['clinging to'],3,1
16,11," Although burdened with fears that end only with death, they still maintain with complete assurance, Gratification of lust is the highest that life can offer. ","['burdened with', 'end', 'with', 'maintain with', 'highest', 'offer']",6,"['burdened with', 'end', 'maintain with', 'highest', 'offer']",['burdened with'],5,1
16,12,"  Bound on all sides by scheming and anxiety, driven by anger and greed, they amass by any means they can a hoard of money for the satisfaction of their cravings. ","['Bound on', 'sides', 'drive', 'mas', 'by', 'hoard']",6,"['Bound on', 'sides', 'drive', 'mas', 'hoard']",[],5,0
16,13,"  I got this today, they say; tomorrow I shall get that. This wealth is mine, and that will be mine too. ","['that', 'This', 'that']",3,[],[],0,0
16,14, I have destroyed my enemies. I shall destroy others too! Am I not like God? I enjoy what I want. I am successful. I am powerful. I am happy. ,['destroy'],1,['destroy'],[],1,0
16,15," I am rich and well-born. Who is equal to me? I will perform sacrifices and give gifts, and rejoice in my own generosity. This is how they go on, deluded by ignorance. ","['to', 'give', 'in', 'This', 'go on', 'ded']",6,"['give', 'go on', 'ded']","['give', 'go on', 'ded']",3,3
16,16," Bound by their greed and entangled in a web of delusion, whirled about by a fragmented mind, they fall into a dark hell. ","['Bound', 'entangled in', 'web', 'whirled about', 'fragment', 'fall into', 'dark hell']",7,"['entangled in', 'web', 'whirled about', 'fragment', 'fall into', 'dark hell']","['entangled in', 'whirled about']",6,2
16,17,"  Self-important, obstinate, swept away by the pride of wealth, they ostentatiously perform sacrifices without any regard for their purpose. ","['swept away', 'without', 'regard']",3,"['swept away', 'regard']",['swept away'],2,1
16,18," Egotistical, violent, arrogant, lustful, angry, envious of everyone, they abuse my presence within their own bodies and in the bodies of others. ",['abuse'],1,['abuse'],[],1,0
16,19,"  Life after life I cast those who are malicious, hateful, cruel, and degraded into the wombs of those with similar demonic natures. ","['after', 'cast those', 'those with', 'nature']",4,"['cast those', 'those with', 'nature']",[],3,0
16,20," Birth after birth they find themselves with demonic tendencies. Degraded in this way, Arjuna, they fail to reach me and fall lower still. ","['after', 'find', 'with', 'in this way']",4,"['find', 'in this way']",['find'],2,1
16,21,"  There are three gates to this self-destructive hell: lust, anger, and greed. Renounce these three. ","['gates to this self', 'destructive hell', 'these']",3,"['gates to this self', 'destructive hell']",[],2,0
16,22," Those who escape from these three gates of darkness, Arjuna, seek what is best and attain lifes supreme goal. ","['Those', 'from these', 'gates', 'seek', 'attain', 'suprem', 'goal']",7,"['from these', 'gates', 'seek', 'attain', 'suprem', 'goal']",[],6,0
16,23," Others disregard the teachings of the scriptures. Driven by selfish desire, they miss the goal of life, miss even happiness and success. ","['Drive', 'miss', 'goal', 'miss']",4,"['Drive', 'miss', 'goal', 'miss']",[],4,0
16,24,  Therefore let the scriptures be your guide in what to do and what not to do. Understand their teachings; then act in accordance with them. ,"['guide in', 'with']",2,['guide in'],[],1,0
8,1," ARJUNA:  O Krishna, what is Brahman, and what is the nature of action? What is the adhyatma, the adhibhuta, the adhidaiva? ",['nature'],1,['nature'],[],1,0
8,2," What is the adhiyajna, the supreme sacrifice, and how is it to be offered? How are the self-controlled united with you at the time of death? ","['control', 'with', 'at']",3,['control'],[],1,0
8,3,"  KRISHNA:  My highest nature, the imperishable Brahman, gives every creature its existence and lives in every creature as the adhyatma. My action is creation and the bringing forth of creatures. ","['highest nature', 'gives', 'in', 'bringing']",4,"['highest nature', 'gives', 'bringing']","['gives', 'bringing']",3,2
8,4," The adhibhuta is the perishable body; the adhidaiva is Purusha, eternal spirit. The adhiyajna, the supreme sacrifice, is made to me as the Lord within you. ","['made to', 'Lord within']",2,"['made to', 'Lord within']",['made to'],2,1
8,5,  Those who remember me at the time of death will come to me. Do not doubt this. ,"['Those', 'at', 'this']",3,[],[],0,0
8,6, Whatever occupies the mind at the time of death determines the destination of the dying; always they will tend toward that state of being. ,"['occupies', 'at', 'tend toward that state']",3,"['occupies', 'tend toward that state']",['tend toward that state'],2,1
8,7," Therefore, remember me at all times and fight on. With your heart and mind intent on me, you will surely come to me. ","['at', 'fight on', 'With', 'intent on']",4,"['fight on', 'intent on']",[],2,0
8,8," When you make your mind one-pointed through regular practice of meditation, you will find the supreme glory of the Lord. ","['make', 'one-pointed through', 'find', 'Lord']",4,"['make', 'one-pointed through', 'find', 'Lord']","['make', 'find']",4,2
8,9," The Lord is the supreme poet, the first cause, the sovereign ruler, subtler than the tiniest particle, the support of all, inconceivable, bright as the sun, beyond darkness. ","['ru', 'tini', 'particle', 'support', 'sun', 'beyond']",6,"['ru', 'tini', 'particle', 'support', 'sun']",[],5,0
8,10," Remembering him in this way at the time of death, through devotion and the power of meditation, with your mind completely stilled and your concentration fixed in the center of spiritual awareness between the eyebrows, you will realize the supreme Lord. ","['in this way at', 'through', 'power', 'with', 'fixed in', 'center']",6,"['in this way at', 'power', 'fixed in', 'center']",['fixed in'],4,1
8,11," I will tell you briefly of the eternal state all scriptures affirm, which can be entered only by those who are self-controlled and free from selfish passions. Those whose lives are dedicated to Brahman attain this supreme goal. ","['state', 'affirm', 'entered', 'free from', 'dedicated to', 'attain this', 'goal']",7,"['state', 'affirm', 'entered', 'free from', 'dedicated to', 'attain this', 'goal']","['entered', 'dedicated to']",7,2
8,12,"  Remembering me at the time of death, close down the doors of the senses and place the mind in the heart. Then, while absorbed in meditation, focus all energy upwards to the head. ","['at', 'place', 'absorb', 'in']",4,"['place', 'absorb']",[],2,0
8,13," Repeating in this state the divine name, the syllable Om that represents the changeless Brahman, you will go forth from the body and attain the supreme goal. ","['e', 'in this', 'changeless', 'go for', 'from', 'attain', 'goal']",7,"['e', 'in this', 'changeless', 'go for', 'attain', 'goal']",['go for'],6,1
8,14,"  I am easily attained by the person who always remembers me and is attached to nothing else. Such a person is a true yogi, Arjuna. ",['attached to'],1,['attached to'],['attached to'],1,1
8,15, Great souls make their lives perfect and discover me; they are freed from mortality and the suffering of this separate existence. ,"['Great', 'make', 'discover', 'free', 'from', 'this separate']",6,"['Great', 'make', 'discover', 'free', 'this separate']",['make'],5,1
8,16," Every creature in the universe is subject to rebirth, Arjuna, except the one who is united with me. ","['subject to', 'with']",2,['subject to'],[],1,0
8,17,  Those who understand the cosmic laws know that the Day of Brahma ends after a thousand yugas and the Night of Brahma ends after a thousand yugas. ,"['Those', 'laws', 'after', 'after']",4,['laws'],[],1,0
8,18," When the day of Brahma dawns, forms are brought forth from the Unmanifest; when the night of Brahma comes, these forms merge in the Formless again. ","['from', 'comes', 'these', 'in', 'Form']",5,"['comes', 'Form']",['comes'],2,1
8,19, This multitude of beings is created and destroyed again and again in the succeeding days and nights of Brahma. ,"['This', 'in']",2,[],[],0,0
8,20," But beyond this formless state there is another, unmanifested reality, which is eternal and is not dissolved when the cosmos is destroyed. ",['beyond this formless state'],1,['beyond this formless state'],[],1,0
8,21," Those who realize lifes supreme goal know that I am unmanifested and unchanging. Having come home to me, they never return to separate existence. ","['Those', 'goal', 'home', 'return to separate']",4,"['goal', 'home', 'return to separate']",['return to separate'],3,1
8,22," This supreme Lord who pervades all existence, the true Self of all creatures, may be realized through undivided love. ","['This', 'Lord', 'pervad', 'through']",4,"['Lord', 'pervad']",[],2,0
8,23," There are two paths, Arjuna, which the soul may follow at the time of death. One leads to rebirth and the other to liberation. ","['paths', 'follow at', 'leads to', 'to']",4,"['paths', 'follow at', 'leads to']",[],3,0
8,24," The six months of the northern path of the sun, the path of light, of fire, of day, of the bright fortnight, leads knowers of Brahman to the supreme goal. ","['bright', 'leads', 'to', 'goal']",4,"['bright', 'leads', 'goal']",[],3,0
8,25," The six months of the southern path of the sun, the path of smoke, of night, of the dark fortnight, leads other souls to the light of the moon and to rebirth. ","['dark', 'leads', 'to']",3,"['dark', 'leads']",[],2,0
8,26,"  These two paths, the light and the dark, are said to be eternal, leading some to liberation and others to rebirth. ","['These', 'paths', 'light', 'dark', 'leading', 'to', 'to']",7,"['paths', 'light', 'dark', 'leading']",['leading'],4,1
8,27," Once you have known these two paths, Arjuna, you can never be deluded again. Attain this knowledge through perseverance in yoga. ","['these', 'paths', 'Attain this', 'through', 'in']",5,"['paths', 'Attain this']",[],2,0
8,28," There is merit in studying the scriptures, in selfless service, austerity, and giving, but the practice of meditation carries you beyond all these to the supreme abode of the highest Lord. ","['in', 'in', 'carries', 'beyond', 'these to', 'abode', 'highest Lord']",7,"['carries', 'these to', 'abode', 'highest Lord']",['carries'],4,1
15,1," KRISHNA  Sages speak of the immutable ashvattha tree, with its taproot above and its branches below. On this tree grow the scriptures; seeing their source, one knows their essence. ","['this', 'source']",2,['source'],[],1,0
15,2,"  Nourished by the gunas, the limbs of this tree spread above and below. Sense objects grow on the limbs as buds; the roots hanging down bind us to action in this world. ","['Nourished', 'this', 'Sense', 'buds', 'bind', 'to', 'in this world']",7,"['Nourished', 'Sense', 'buds', 'bind', 'in this world']",['Nourished'],5,1
15,3,"  The true form of this tree  its essence, beginning, and end  is not perceived on this earth. Cut down this strong-rooted tree with the sharp axe of detachment; ","['form', 'this', 'this', 'this', 'xe']",5,"['form', 'xe']",[],2,0
15,4," then find the path which does not come back again. Seek That, the First Cause, from which the universe came long ago. ","['find', 'come back', 'Seek That', 'from', 'came']",5,"['find', 'come back', 'Seek That', 'came']","['find', 'come back', 'came']",4,3
15,5,"  Not deluded by pride, free from selfish attachment and selfish desire, beyond the duality of pleasure and pain, ever aware of the Self, the wise go forward to that eternal goal. ","['free from', 'attachment', 'beyond', 'pain', 'go forward to that', 'goal']",6,"['free from', 'attachment', 'pain', 'go forward to that', 'goal']",['go forward to that'],5,1
15,6," Neither the sun nor the moon nor fire can add to that light. This is my supreme abode, and those who enter there do not return to separate existence. ","['add to that', 'This', 'to separate']",3,"['add to that', 'to separate']","['add to that', 'to separate']",2,2
