chapter,shlok,text,list_metaphors,count_metaphors,refined,verb_refined,count_met_ref,count_verb_ref
6,32," O Arjuna! He is the perfect saint who, taught by the likeness within himself, sees the same Self everywhere, whether the outer form be pleasurable or painful. ","['within', 'se', 'outer form', 'pain']",4,"['se', 'outer form', 'pain']",[],3,0
6,33," Arjuna said: I do not see how I can attain this state of equanimity which You has revealed, owing to the restlessness of my mind. ","['see', 'attain this state', 'reveal']",3,"['see', 'attain this state', 'reveal']",['see'],3,1
6,34," My Lord! Verily, the mind is fickle and turbulent, obstinate and strong, yea extremely difficult as the wind to control. ","['Lord', 'fickle', 'turbulent', 'te', 'strong', 'control']",6,"['Lord', 'fickle', 'turbulent', 'te', 'strong', 'control']",[],6,0
6,35," Lord Shri Krishna replied: Doubtless, O Mighty One, the mind is fickle and exceedingly difficult to restrain, but, O Son of Kunti, with practice and renunciation it can be done. ","['fickle', 'restrain', 'Son', 'with']",4,"['fickle', 'restrain', 'Son']",[],3,0
6,36," It is not possible to attain Self-Realisation if a man does not know how to control himself; but for him who, striving by proper means, learns such control, it is possible. ","['attain', 'control', 'stri', 'control']",4,"['attain', 'control', 'stri', 'control']",[],4,0
6,37," Arjuna asked: He who fails to control himself, whose mind falls from spiritual contemplation, who attains not perfection but retains his faith, what of him, my Lord? ","['control', 'falls from', 'reta', 'Lord']",4,"['control', 'falls from', 'reta', 'Lord']",[],4,0
6,38," Having failed in both, my Lord, is he without hope, like a riven cloud having no support, lost on the spiritual road? ","['in', 'Lord', 'without', 'riven cloud having', 'support', 'lost on', 'spiritual road']",7,"['Lord', 'riven cloud having', 'support', 'lost on', 'spiritual road']","['riven cloud having', 'lost on']",5,2
6,39, My Lord! You are worthy to solve this doubt once and for all; save Yourself there is no one competent to do so. ,"['Lord', 'solve this', 'save']",3,"['Lord', 'solve this', 'save']","['solve this', 'save']",3,2
6,40," Lord Shri Krishna replied: My beloved child! There is no destruction for him, either in this world or in the next. No evil fate awaits him who treads the path of righteousness. ","['destruction', 'in this', 'in', 'next', 'vil', 'awaits', 'tread', 'path']",8,"['destruction', 'in this', 'next', 'vil', 'awaits', 'tread', 'path']",[],7,0
6,41," Having reached the worlds where the righteous dwell, and having remained there for many years, he who has slipped from the path of spirituality will be born again in the family of the pure, benevolent and prosperous. ","['reached', 'worlds', 'slipped from', 'path', 'in']",5,"['reached', 'worlds', 'slipped from', 'path']","['reached', 'slipped from']",4,2
6,42," Or, he may be born in the family of the wise sages, though a birth like this is, indeed, very difficult to obtain. ","['in', 'family', 'this', 'obtain']",4,"['family', 'obtain']",['obtain'],2,1
6,43," Then the experience acquired in his former life will revive, and with its help he will strive for perfection more eagerly than before. ","['acquire', 'in', 'revive', 'with', 'help', 'before']",6,"['acquire', 'revive', 'help']",['acquire'],3,1
6,44, Unconsciously he will return to the practices of his old life; so that he who tries to realise spiritual consciousness is certainly superior to one who only talks of it. ,"['return to', 's', 'old', 'consciousness', 'to']",5,"['return to', 's', 'old', 'consciousness']",[],4,0
6,45," Then after many lives, the student of spirituality, who earnestly strives, and whose sins are absolved, attains perfection and reaches the Supreme. ","['after', 'student', 'ins', 'reach', 'Supreme']",5,"['student', 'ins', 'reach', 'Supreme']",[],4,0
6,46," The wise man is superior to the ascetic and to the scholar and to the man of action; therefore be you a wise man, O Arjuna! ","['to', 'to', 'to']",3,[],[],0,0
6,47," I look upon him as the best of mystics who, full of faith, worshippeth Me and abides in Me.” ","['look upon', 'full', 'in']",3,"['look upon', 'full']",[],2,0
18,1,“Arjuna asked: O mighty One! I desire to know how relinquishment is distinguished from renunciation. ,['from'],1,[],[],0,0
18,2, Lord Shri Krishna replied: The sages say that renunciation means forgoing an action which springs from desire; and relinquishing means the surrender of its fruit. ,"['say', 'springs from', 'surrende', 'fruit']",4,"['say', 'springs from', 'surrende', 'fruit']",['say'],4,1
18,3," Some philosophers say that all action is evil and should be abandoned. Others that acts of sacrifice, benevolence and austerity should not be given up. ","['vil', 'abandon']",2,"['vil', 'abandon']",[],2,0
18,4," O best of Indians! Listen to my judgment as regards this problem. It has a threefold aspect. Acts of sacrifice, benevolence and austerity should not be given up but should be performed, for they purify the aspiring soul. ","['to', 'this', 'has', 'aspect', 'purify']",5,"['has', 'aspect', 'purify']",['has'],3,1
18,5, But they should be done with detachment and without thought of recompense. This is my final judgment. ,"['with detach', 'without', 'This']",3,['with detach'],[],1,0
18,6," It is not right to give up actions which are obligatory; and if they are misunderstood, it is the result of sheer ignorance. ",[],0,[],[],0,0
18,7," To avoid an action through fear of physical suffering, because it is likely to be painful, is to act from passion, and the benefit of renunciation will not follow. ","['avoid', 'through', 'from', 'follow']",4,"['avoid', 'follow']",['follow'],2,1
18,8," He who performs an obligatory action, because he believes it to be a duty which ought to be done, without any personal desire to do the act or to receive any return – such renunciation is Pure. ","['without', 'receive', 'return', 'Pure']",4,"['receive', 'return', 'Pure']",[],3,0
18,9," The wise man who has attained purity, whose doubts are solved, who is filled with the spirit of self-abnegation, does not shrink from action because it brings pain, nor does he desire it because it brings pleasure. ","['filled with', 'spirit', 'shrink from', 'bring', 'pain', 'bring']",6,"['filled with', 'spirit', 'shrink from', 'bring', 'pain', 'bring']",['filled with'],6,1
18,10," But since those still in the body cannot entirely avoid action, in their case abandonment of the fruit of action is considered as complete renunciation. ","['those', 'in', 'avoid', 'in', 'fruit', 'considered']",6,"['avoid', 'fruit', 'considered']",['considered'],3,1
18,11," For those who cannot renounce all desire, the fruit of action hereafter is threefold – good, evil, and partly good and partly evil. But for him who has renounced, there is none. ","['fruit', 'here', 'fter']",3,"['fruit', 'here', 'fter']",[],3,0
18,12," I will tell you now, O Mighty Man, the five causes which, according to the final decision of philosophy, must concur before an action can be accomplished. ",[],0,[],[],0,0
18,13," They are a body, a personality, physical organs, their manifold activity and destiny. ",['manifold'],1,['manifold'],[],1,0
18,14," Whatever action a man performs, whether by muscular effort or by speech or by thought, and whether it be right or wrong, these five are the essential causes. ",['these'],1,[],[],0,0
18,15," But the fool who supposes, because of his immature judgment, that it is his own Self alone that acts, he perverts the truth and does not see rightly. ","['vert', 'see']",2,"['vert', 'see']",['see'],2,1
18,16," He who has no pride, and whose intellect is unalloyed by attachment, even though he kill these people, yet he does not kill them, and his act does not bind him. ","['has', 'y', 'attachment', 'these', 'bind']",5,"['has', 'y', 'attachment', 'bind']",['has'],4,1
18,17," Knowledge, the knower and the object of knowledge, these are the three incentives to action; and the act, the actor and the instrument are the threefold constituents. ","['object', 'these', 's to', 'constituent']",4,"['object', 's to', 'constituent']",[],3,0
18,18," The knowledge, the act and the doer differ according to the Qualities. Listen to this too: ",['to this'],1,['to this'],[],1,0
18,19," That knowledge which sees the One Indestructible in all beings, the One Indivisible in all separate lives, may be truly called Pure Knowledge. ","['That', 'sees', 'struct', 'in', 'in', 'separate']",6,"['sees', 'struct', 'separate']",[],3,0
18,20, The knowledge which thinks of the manifold existence in all beings as separate – that comes from Passion. ,"['thinks', 'fold', 'in', 'separate', 'that comes from']",5,"['thinks', 'fold', 'separate', 'that comes from']",['that comes from'],4,1
18,21," But that which clings blindly to one idea as if it were all, without logic, truth or insight, that has its origin in Darkness. ","['that', 'clings blind', 'to', 'without', 'has', 'origin in Dark']",6,"['clings blind', 'has', 'origin in Dark']","['clings blind', 'has']",3,2
18,22," An obligatory action done by one who is disinterested, who neither likes nor dislikes it, and gives no thought to the consequences that follow, such an action is Pure. ","['gives', 'to', 'follow', 'Pure']",4,"['gives', 'follow', 'Pure']","['gives', 'follow']",3,2
18,23," But even though an action involve the most strenuous endeavour, yet if the doer is seeking to gratify his desires, and is filled with personal vanity, it may be assumed to originate in Passion. ","['filled with', 'assume', 'in']",3,"['filled with', 'assume']","['filled with', 'assume']",2,2
18,24," An action undertaken through delusion, and with no regard to the spiritual issues involved, or the real capacity of the doer, or to the injury which may follow, such an act may be assumed to be the product of Ignorance. ","['through', 'with', 'capacity', 'to', 'follow', 'assume', 'product']",7,"['capacity', 'follow', 'assume', 'product']","['follow', 'assume']",4,2
18,25," But when a man has no sentiment and no personal vanity, when he possesses courage and confidence, cares not whether he succeeds or fails, then his action arises from Purity. ","['has', 'possess', 'action arises from']",3,"['has', 'possess', 'action arises from']",['has'],3,1
18,26," In him who is impulsive, greedy, looking for reward, violent, impure, torn between joy and sorrow,it may be assumed that in him Passion is predominant. ","['In', 'looking', 'torn between', 'assume', 'in']",5,"['looking', 'torn between', 'assume']","['looking', 'assume']",3,2
18,27," While he whose purpose is infirm, who is low-minded, stubborn, dishonest, malicious, indolent, despondent, procrastinating – he may be assumed to be in Darkness. ","['assume', 'in Darkness']",2,"['assume', 'in Darkness']",['assume'],2,1
18,28," Reason and conviction are threefold, according to the Quality which is dominant. I will explain them fully and severally, O Arjuna! ",['dominant'],1,['dominant'],[],1,0
18,29," That intellect which understands the creation and dissolution of life, what actions should be done and what not, which discriminates between fear and fearlessness, bondage and deliverance, that is Pure. ","['That', 's', 'dissolution', 'discriminates between', 'Pure']",5,"['s', 'dissolution', 'discriminates between', 'Pure']",[],4,0
18,30," The intellect which does not understand what is right and what is wrong, and what should be done and what not, is under the sway of Passion. ","['under', 'sway']",2,['sway'],[],1,0
18,31," And that which, shrouded in Ignorance, thinks wrong right, and sees everything perversely, O Arjuna, that intellect is ruled by Darkness. ","['that', 'shrouded in', 'se', 'ruled']",4,"['shrouded in', 'se', 'ruled']","['shrouded in', 'ruled']",3,2
18,32," The conviction and steady concentration by which the mind, the vitality and the senses are controlled – O Arjuna! They are the product of Purity. ","['steady', 'control', 'product']",3,"['steady', 'control', 'product']",[],3,0
18,33," The conviction which always holds fast to rituals, to self-interest and wealth, for the sake of what they may bring forth – that comes from Passion. ","['holds fast to', 'to', 'they', 'bring forth', 'that comes from']",5,"['holds fast to', 'they', 'bring forth', 'that comes from']","['holds fast to', 'that comes from']",4,2
18,34," And that which clings perversely to false idealism, fear, grief, despair and vanity is the product of Ignorance. ","['that', 'clings', 'to', 'product']",4,"['clings', 'product']",[],2,0
18,35," Hear further the three kinds of pleasure. That which increases day after day delivers one from misery, ","['That', 'after', 'deliver', 'from']",4,['deliver'],[],1,0
18,36," Which at first seems like poison but afterwards acts like nectar – that pleasure is Pure, for it is born of Wisdom. ","['poison', 'act', 'nectar', 'Pure', 'born']",5,"['poison', 'act', 'nectar', 'Pure', 'born']",[],5,0
18,37," That which as first is like nectar, because the senses revel in their objects, but in the end acts like poison – that pleasure arises from Passion. ","['That', 'nectar', 'revel in', 'in', 'end act', 'poison', 'that', 'arises from Passion']",8,"['nectar', 'revel in', 'end act', 'poison', 'arises from Passion']",[],5,0
18,38," While the pleasure which from first to last merely drugs the senses, which springs from indolence, lethargy and folly – that pleasure flows from Ignorance. ","['from', 'drugs', 'sense', 'springs from', 'that', 'flow', 'from']",7,"['drugs', 'sense', 'springs from', 'flow']",[],4,0
18,39, There is nothing anywhere on earth or in the higher worlds which is free from the three Qualities – for they are born of Nature. ,"['free from', 'born']",2,"['free from', 'born']",[],2,0
18,40," O Arjuna! The duties of spiritual teachers, the soldiers, the traders and the servants have all been fixed according to the dominant Quality in their nature. ","['fixed', 'in', 'nature']",3,"['fixed', 'nature']",['fixed'],2,1
18,41," Serenity, self-restraint, austerity, purity, forgiveness, as well as uprightness, knowledge, wisdom and faith in God – these constitute the duty of a spiritual Teacher. ","['stra', 'in', 'these']",3,['stra'],[],1,0
18,42," Valour, glory, firmness, skill, generosity, steadiness in battle and ability to rule – these constitute the duty of a soldier. They flow from his own nature. ","['firm', 'in', 'these', 'flow from', 'nature']",5,"['firm', 'flow from', 'nature']",[],3,0
18,43," Agriculture, protection of the cow and trade are the duty of a trader, again in accordance with his nature. The duty of a servant is to serve, and that too agrees with his nature. ","['nature', 'that', 'agree', 'with', 'nature']",5,"['nature', 'agree', 'nature']",[],3,0
18,44, Perfection is attained when each attends diligently to his duty. Listen and I will tell you how it is attained by him who always minds his own duty. ,"['attend', 'to']",2,['attend'],[],1,0
18,45," Man reaches perfection by dedicating his actions to God, Who is the source of all being, and fills everything. ","['reach', 'dedicat', 'to', 'source', 'fills']",5,"['reach', 'dedicat', 'source', 'fills']",[],4,0
18,46," It is better to do one’s own duty, however defective it may be, than to follow the duty of another, however well one may perform it. He who does his duty as his own nature reveals it, never sins. ","['follow', 'nature reveals']",2,"['follow', 'nature reveals']",['follow'],2,1
18,47," The duty that of itself falls to one’s lot should not be abandoned, though it may have its defects. All acts are marred by defects, as fire is obscured by smoke. ","['falls to', 'lot', 'abandon', 'have', 'marred', 'obscur']",6,"['falls to', 'lot', 'abandon', 'have', 'marred', 'obscur']","['have', 'marred']",6,2
18,48," He whose mind is entirely detached, who has conquered himself, whose desires have vanished, by his renunciation reaches that stage of perfect freedom where action completes itself and leaves no seed. ","['detach', 'conque', 'reach', 'that stage', 'freedom where', 'complete', 'leaves', 'seed']",8,"['detach', 'conque', 'reach', 'that stage', 'freedom where', 'complete', 'leaves', 'seed']",[],8,0
18,49," I will now state briefly how he, who has reached perfection, finds the Eternal Spirit, the state of Supreme Wisdom. ","['reached', 'find', 'state', 'Supreme']",4,"['reached', 'find', 'state', 'Supreme']","['reached', 'find']",4,2
18,50," Guided always by pure reason, bravely restraining himself, renouncing the objects of sense and giving up attachment and hatred; ","['Guide', 'bra', 'objects', 'attachment']",4,"['Guide', 'bra', 'objects', 'attachment']",[],4,0
18,51," Enjoying solitude, abstemiousness, his body, mind and speech under perfect control, absorbed in meditation, he becomes free – always filled with the spirit of renunciation. ","['under', 'control', 'absorb', 'in', 'free', 'filled with', 'spirit']",7,"['control', 'absorb', 'free', 'filled with', 'spirit']",['filled with'],5,1
18,52," Having abandoned selfishness, power, arrogance, anger and desire, possessing nothing of his own and having attained peace, he is fit to join the Eternal Spirit. ","['abandon', 'power', 'fit', 'join']",4,"['abandon', 'power', 'fit', 'join']",[],4,0
18,53," And when he becomes one with the Eternal, and his soul knows the bliss that belongs to the Self, he feels no desire and no regret, he regards all beings equally and enjoys the blessing of supreme devotion to Me. ","['with', 'knows', 'belong', 'to', 'feel', 'regard', 'to']",7,"['knows', 'belong', 'feel', 'regard']",[],4,0
18,54," By such devotion, he sees Me, who I am and what I am; and thus realising the Truth, he enters My Kingdom. ",['se'],1,['se'],[],1,0
18,55," Relying on Me in all his action and doing them for My sake, he attains, by My Grace, Eternal and Unchangeable Life. ","['on', 'in', 'Grace']",3,['Grace'],[],1,0
18,56," Surrender then your actions unto Me, live in Me, concentrate yours intellect on Me, and think always of Me. ","['Surrende', 'unto', 'in', 'concentrat', 'on']",5,"['Surrende', 'unto', 'concentrat']",[],3,0
18,57," Fix but your mind on Me, and by My grace you shall overcome the obstacles in your path. But if, misled by pride, you will not listen, then indeed you shall be lost. ","['Fix', 'on', 'obstacles in', 'misled', 'lost']",5,"['Fix', 'obstacles in', 'misled', 'lost']","['misled', 'lost']",4,2
18,58," If you in your vanity think of avoiding this fight, your will shall not be fulfilled, for Nature herself will compel you. ","['in', 'this fight', 'compel']",3,"['this fight', 'compel']",[],2,0
18,59," O Arjuna! Your duty binds you. From yours own nature has it arisen, and that which in your delusion you desire not to do, that very thing you shall do. You are helpless. ","['binds', 'From', 'nature', 'arisen', 'that', 'in', 'that', 'thing']",8,"['binds', 'nature', 'arisen', 'thing']",[],4,0
18,60," God dwells in the hearts of all beings, O Arjuna! He causes them to revolve as it were on a wheel by His mystic power. ","['dwell', 'in', 'heart', 'on', 'wheel', 'mystic power']",6,"['dwell', 'heart', 'wheel', 'mystic power']",[],4,0
18,61," With all your strength, fly unto Him and surrender yourself, and by His grace shall you attain Supreme Peace and reach the Eternal Home. ","['With', 'by', 'attain', 'reach', 'Home']",5,"['attain', 'reach', 'Home']",[],3,0
18,62," Thus have I revealed to you the Truth, the Mystery of mysteries. Having thought it over, you are free to act as you will. ","['to', 'free']",2,['free'],[],1,0
18,63," Only listen once more to My last word, the deepest secret of all; you are My beloved, you are My friend, and I speak for your welfare. ","['to', 'deep']",2,['deep'],[],1,0
18,64," Dedicate yourself to Me, worship Me, sacrifice all for Me, prostrate yourself before Me, and to Me you shall surely come. Truly do I pledge you; you are My own beloved. ","['to', 'before', 'to', 'pledge']",4,['pledge'],[],1,0
18,65," Give up then your earthly duties, surrender yourself to Me only. Do not be anxious; I will absolve you from all your sin. ","['to', 'from']",2,[],[],0,0
18,66," Speak not this to one who has not practised austerities, or to him who does not love, or who will not listen, or who mocks. ","['this to', 'to']",2,['this to'],[],1,0
18,67," But he who teaches this great secret to My devotees, his is the highest devotion, and verily he shall come unto Me. ","['this great', 'to', 'highest']",3,"['this great', 'highest']",[],2,0
18,68," Nor is there among men any who can perform a service dearer to Me than this, or any man on earth more beloved by Me than he. ","['among', 'service', 'to', 'this']",4,['service'],[],1,0
18,69," He who will study this spiritual discourse of ours, I assure you, he shall thereby worship Me at the altar of Wisdom. ",['this'],1,[],[],0,0
18,70," Yea, he who listens to it with faith and without doubt, even he, freed from evil, shall rise to the worlds which the virtuous attain through righteous deeds. ","['to', 'with', 'without', 'free', 'from', 'rise to', 'at', 'through']",8,"['free', 'rise to']",[],2,0
18,71, O Arjuna! Have you listened attentively to My words? Has your ignorance and your delusion gone? ,"['to', 'gone']",2,['gone'],['gone'],1,1
18,72," Arjuna replied: My Lord! O Immutable One! My delusion has fled. By Your Grace, O Changeless One, the light has dawned. My doubts are gone, and I stand before You ready to do Your will.” ","['Lord', 'mu', 'fled', 'light', 'daw', 'gone', 'stand before', 'will']",8,"['Lord', 'mu', 'fled', 'light', 'daw', 'gone', 'stand before', 'will']","['fled', 'gone', 'will']",8,3
18,73," Sanjaya told: “Thus have I heard this rare, wonderful and soul-stirring discourse of the Lord Shri Krishna and the great-souled Arjuna. ","['this', 'stirring', 'great', 'sou']",4,"['stirring', 'great', 'sou']",['stirring'],3,1
18,74," Through the blessing of the sage Vyasa, I listened to this secret and noble science from the lips of its Master, the Lord Shri Krishna. ","['Through', 'ing', 'to this', 'noble', 'from', 'Master']",6,"['ing', 'to this', 'noble', 'Master']",['ing'],4,1
18,75," O King! The more I think of that marvellous and holy discourse, the more I lose myself in joy. ","['that', 'ly', 'los', 'in']",4,"['ly', 'los']",[],2,0
18,76," As memory recalls again and again the exceeding beauty of the Lord, I am filled with amazement and happiness. ","['recalls', 'Lord', 'filled with']",3,"['recalls', 'Lord', 'filled with']",['filled with'],3,1
18,77," Wherever is the Lord Shri Krishna, the Prince of Wisdom, and wherever is Arjuna, the Great Archer, I am more than convinced that good fortune, victory, happiness and righteousness will follow” ",['follow'],1,['follow'],['follow'],1,1
16,1,"“Lord Shri Krishna continued: Fearlessness, clean living, unceasing concentration on wisdom, readiness to give, self-control, a spirit of sacrifice, regular study of the scriptures, austerities, candour, ","['clean', 'on']",2,['clean'],[],1,0
16,2," harmlessness, truth, absence of wrath, renunciation, contentment, straightforwardness, compassion towards all, uncovetousness, courtesy, modesty, constancy, ",['towards'],1,['towards'],[],1,0
16,3," Valour, forgiveness, fortitude, purity, freedom from hate and vanity; these are his who possesses the Godly Qualities, O Arjuna! ","['freedom from', 'these', 'possess', 'ly', 'ties']",5,"['freedom from', 'possess', 'ly', 'ties']",[],4,0
16,4," Hypocrisy, pride, insolence, cruelty, ignorance belong to him who is born of the godless qualities. ","['long to', 'less']",2,"['long to', 'less']",[],2,0
16,5," Godly qualities lead to liberation; godless to bondage. Do not be anxious, Prince! You have the Godly qualities. ","['lead to', 'to', 'have']",3,"['lead to', 'have']",['have'],2,1
16,6, All beings are of two classes: Godly and godless. The Godly I have described; I will now describe the other. ,['classes'],1,['classes'],[],1,0
16,7, The godless do not know how to act or how to renounce. They have neither purity nor truth. They do not understand the right principles of conduct. ,['have'],1,['have'],['have'],1,1
16,8," They say the universe is an accident with no purpose and no God. Life is created by sexual union, a product of lust and nothing else. ","['with', 'union', 'product']",3,"['union', 'product']",[],2,0
16,9," Thinking thus, these degraded souls, these enemies of mankind – whose intelligence is negligible and whose deeds are monstrous – come into the world only to destroy. ","['these', 'these', 'mies']",3,['mies'],[],1,0
16,10," Giving themselves up to insatiable passions, hypocritical, self-sufficient and arrogant, cherishing false conception founded on delusion, they work only to carry out their own unholy purposes. ","['Gi', 'up to', 'founded on', 'ly']",4,"['Gi', 'up to', 'founded on', 'ly']",['founded on'],4,1
16,11," Poring anxiously over evil resolutions, which only end in death; seeking only the gratification of desire as the highest goal; seeing nothing beyond; ","['Por', 'over evil', 'in', 'highest goal', 'seeing', 'beyond']",6,"['Por', 'over evil', 'highest goal', 'seeing']",['seeing'],4,1
16,12," Caught in the toils of a hundred vain hopes, the slaves of passion and wrath, they accumulate hoards of unjust wealth, only to pander to their sensual desire. ","['Caught in', 'toils', 'hoards', 'pander to']",4,"['Caught in', 'toils', 'hoards', 'pander to']",[],4,0
16,13," This I have gained today; tomorrow I will gratify another desire; this wealth is mine now, the rest shall be mine before long; ","['This', 'this', 'before']",3,[],[],0,0
16,14," I have slain one enemy, I will slay the others also; I am worthy to enjoy, I am the Almighty, I am perfect, powerful and happy; ",['slay'],1,['slay'],[],1,0
16,15," I am rich, I am well-bred; who is there to compare with me? I will sacrifice, I will give, I will pay – and I will enjoy. Thus blinded by Ignorance, ","['with', 'blinded']",2,['blinded'],['blinded'],1,1
16,16," Perplexed by discordant thoughts, entangled in the snares of desire, infatuated by passion, they sink into the horrors of hell. ","['Perplex', 'entangled in', 'snares', 'inf', 'sink into', 'horrors']",6,"['Perplex', 'entangled in', 'snares', 'inf', 'sink into', 'horrors']",['entangled in'],6,1
16,17," Self-conceited, stubborn, rich, proud and insolent, they make a display of their patronage, disregarding the rules of decency. ","['make', 'display', 'rules']",3,"['make', 'display', 'rules']",['make'],3,1
16,18," Puffed up by power and inordinate conceit, swayed by lust and wrath, these wicked people hate Me Who am within them, as I am within all. ","['Puffed up', 'power', 'swayed', 'these', 'wick', 'within', 'within']",7,"['Puffed up', 'power', 'swayed', 'wick']",[],4,0
16,19," Those who thus hate Me, who are cruel, the dregs of mankind, I condemn them to a continuous, miserable and godless rebirth. ","['Those', 'to', 'continuous', 'able', 'less']",5,"['continuous', 'able', 'less']",[],3,0
16,20," So reborn, they spend life after life, enveloped in delusion. And they never reach Me, O Prince, but degenerate into still lower forms of life. ","['spend', 'after', 'envelop', 'in', 'reach', 'into', 'lower forms']",7,"['spend', 'envelop', 'reach', 'lower forms']",[],4,0
16,21," The gates of hell are three: lust, wrath and avarice. They destroy the Self. Avoid them. ","['gates', 'destroy']",2,"['gates', 'destroy']",[],2,0
16,22," These are the gates which lead to darkness; if a man avoid them he will ensure his own welfare, and in the end will attain his liberation. ","['These', 'gates', 'lead to', 'in', 'end', 'attain']",6,"['gates', 'lead to', 'end', 'attain']",[],4,0
16,23," But he who neglects the commands of the scriptures, and follows the promptings of passion, he does not attain perfection, happiness or the final goal. ","['commands', 'follow', 'ings', 'attain', 'goal']",5,"['commands', 'follow', 'ings', 'attain', 'goal']",['follow'],5,1
16,24," Therefore whenever there is doubt whether you should do a thing or not, let the scriptures guide your conduct. In the light of the scriptures should you labour the whole of your life.” ","['thing', 'guide', 'In', 'light', 'whole']",5,"['thing', 'guide', 'light', 'whole']",[],4,0
8,1,"“Arjuna asked: O Lord of Lords! What is that which men call the Supreme Spirit, what is man’s Spiritual Nature, and what is the Law? What is Matter and what is Divinity? ","['Lord', 'that', 'Supreme', 'Nature']",4,"['Lord', 'Supreme', 'Nature']",[],3,0
8,2, Who is it who rules the spirit sacrifice in many; and at the time of death how may those who have learned self-control come to the knowledge of You? ,"['rules', 'sacrifice in', 'at', 'come to']",4,"['rules', 'sacrifice in', 'come to']",[],3,0
8,3," The Lord Shri Krishna replied: The Supreme Spirit is the Highest Imperishable Self, and Its Nature is spiritual consciousness. The worlds have been created and are supported by an emanation from the Spirit which is called the Law. ","['High', 'consciousness', 'support', 'ation from']",4,"['High', 'consciousness', 'support', 'ation from']",[],4,0
8,4," Matter consists of the forms that perish; Divinity is the Supreme Self; and He who inspires the spirit of sacrifice in man, O noblest of your race, is I Myself, Who now stand in human form before you. ","['forms', 'perish', 'spirit', 'in', 'blest', 'stand in', 'form before']",7,"['forms', 'perish', 'spirit', 'blest', 'stand in', 'form before']",[],6,0
8,5," Whosoever at the time of death thinks only of Me, and thinking thus leaves the body and goes forth, assuredly he will know Me. ",['at'],1,[],[],0,0
8,6," On whatever sphere of being the mind of a man may be intent at the time of death, towards that place he will go. ","['On', 'sphere', 'at', 'towards that']",4,"['sphere', 'towards that']",[],2,0
8,7," Therefore meditate always on Me, and fight; if your mind and your reason be fixed on Me, to Me shall you surely come. ","['on', 'fight', 'fixed on', 'to', 'come']",5,"['fight', 'fixed on', 'come']","['fixed on', 'come']",3,2
8,8," He whose mind does not wander, and who is engaged in constant meditation, attains the Supreme Spirit. ","['wander', 'in']",2,['wander'],[],1,0
8,9," Whoso meditates on the Omniscient, the Ancient, more minute than the atom, yet the Ruler and Upholder of all, Unimaginable, Brilliant like the Sun, Beyond the reach of darkness; ","['on', 'Ruler', 'Upholder', 'Sun', 'Beyond', 'reach']",6,"['Ruler', 'Upholder', 'Sun', 'Beyond', 'reach']",[],5,0
8,10," He who leaves the body with mind unmoved and filled with devotion, by the power of his meditation gathering between his eyebrows his whole vital energy, attains the Supreme. ","['with', 'filled with', 'power', 'gathering', 'whole vital', 'ains', 'Supreme']",7,"['filled with', 'power', 'gathering', 'whole vital', 'ains', 'Supreme']",['filled with'],6,1
8,11," Now I will speak briefly of the imperishable goal, proclaimed by those versed in the scriptures, which the mystic attains when free from passion, and for which he is content to undergo the vow of continence. ","['goal', 'in', 'free from']",3,"['goal', 'free from']",[],2,0
8,12," Closing the gates of the body, drawing the forces of his mind into the heart and by the power of meditation concentrating his vital energy in the brain; ","['Clo', 'gates', 'drawing', 'forces', 'power', 'concentrat', 'vital']",7,"['Clo', 'gates', 'drawing', 'forces', 'power', 'concentrat', 'vital']",['drawing'],7,1
8,13," Repeating Om, the Symbol of Eternity, holding Me always in remembrance, he who thus leaves his body and goes forth reaches the Spirit Supreme. ","['holding', 'in', 'reach', 'Supreme']",4,"['holding', 'reach', 'Supreme']",['holding'],3,1
8,14," To him who thinks constantly of Me, and of nothing else, to such an ever-faithful devotee, O Arjuna, am I ever accessible. ","['To', 'to', 'accessible']",3,['accessible'],[],1,0
8,15," Coming thus unto Me, these great souls go no more to the misery and death of earthly life, for they have gained perfection. ","['Com', 'these great', 'go', 'to', 'gain']",5,"['Com', 'these great', 'go', 'gain']",['go'],4,1
8,16," The worlds, with the whole realm of creation, come and go; but, O Arjuna, whoso comes to Me, for him there is nor rebirth. ","['with', 'whole realm', 'come', 'go']",4,"['whole realm', 'come', 'go']","['come', 'go']",3,2
8,17," Those who understand the cosmic day and cosmic night know that one day of creation is a thousand cycles, and that the night is of equal length. ",[],0,[],[],0,0
8,18," At the dawning of that day all objects in manifestation stream forth from the Unmanifest, and when evening falls they are dissolved into It again. ","['At', 'that', 'in', 'stream', 'falls', 'into']",6,"['stream', 'falls']",[],2,0
8,19," The same multitude of beings, which have lived on earth so often, all are dissolved as the night of the universe approaches, to issue forth anew when morning breaks. Thus is it ordained. ","['approaches', 'issue', 'breaks', 'ordain']",4,"['approaches', 'issue', 'breaks', 'ordain']",[],4,0
8,20," In truth, therefore, there is the Eternal Unmanifest, which is beyond and above the Unmanifest Spirit of Creation, which is never destroyed when all these being perish. ","['In', 'beyond', 'above', 'Spirit', 'destroy', 'these']",6,"['Spirit', 'destroy']",[],2,0
8,21," The wise say that the Unmanifest and Indestructible is the highest goal of all; when once That is reached, there is no return. That is My Blessed Home. ","['struct', 'highest goal', 'That', 'reached', 'return', 'That']",6,"['struct', 'highest goal', 'reached', 'return']",['reached'],4,1
